OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025GU,2026-05-28T21:52:47.101728,13.71806361,.0425379,98.2328,122.9519,97.5958,321.1156,0,U,29898,999,95452,.30821E-2,.5302E-4,0
FENGYUN 1C DEB,1999-025GV,2026-05-27T07:50:00.399264,13.37549836,.03529209,98.6885,283.7937,22.8219,338.8172,0,U,29899,999,94298,.78373294E-4,.24E-6,0
FENGYUN 1C DEB,1999-025GX,2026-05-28T21:25:23.608704,13.33360913,.0377916,98.7676,300.7903,228.7830,289.6327,0,U,29901,999,94146,.52885E-3,.351E-5,0
FENGYUN 1C DEB,1999-025HA,2026-05-29T02:09:13.903200,14.45051165,.0206963,99.0164,202.5080,180.4959,179.6057,0,U,29904,999,1474,.38925E-3,.171E-4,0
FENGYUN 1C DEB,1999-025HC,2026-05-28T18:47:34.101312,14.52568428,.003266,98.7093,262.9605,5.0247,355.1269,0,U,29906,999,578,.22929E-2,.9402E-4,0
FENGYUN 1C DEB,1999-025HD,2026-05-29T04:55:14.323296,14.12504837,.0085082,99.0979,223.4454,139.6220,284.4091,0,U,29907,999,98962,.17003E-2,.3207E-4,0
FENGYUN 1C DEB,1999-025HF,2026-05-28T19:37:36.826176,14.58463518,.0037367,98.6374,263.6484,219.7116,270.0355,0,U,29909,999,839,.24399E-2,.11397E-3,0
FENGYUN 1C DEB,1999-025HH,2026-05-29T01:30:56.445120,14.19337061,.0026475,98.6950,194.2244,34.9161,354.9243,0,U,29911,999,99804,.69306E-3,.1417E-4,0
FENGYUN 1C DEB,1999-025HJ,2026-05-29T05:15:59.356800,14.45155768,.0041947,98.7388,256.1700,83.3470,302.4684,0,U,29912,999,455,.22312E-2,.7856E-4,0
FENGYUN 1C DEB,1999-025HK,2026-05-28T22:33:11.542752,14.07566487,.006317,98.7924,148.3161,159.4424,230.9690,0,U,29913,999,99317,.36355E-3,.582E-5,0
FENGYUN 1C DEB,1999-025HL,2026-05-29T01:38:06.876096,14.03208726,.0035572,98.8237,177.7784,10.7093,16.6651,0,U,29914,999,99133,.13507E-3,.169E-5,0
FENGYUN 1C DEB,1999-025HN,2026-05-28T23:50:58.278912,13.57195051,.0271143,99.1828,162.4395,190.3530,198.3717,0,U,29916,999,95721,.70213E-3,.595E-5,0
FENGYUN 1C DEB,1999-025HP,2026-05-29T02:23:15.846144,13.70837813,.0226198,98.8642,3.0400,42.5022,110.1874,0,U,29917,999,96423,.91817E-3,.941E-5,0
FENGYUN 1C DEB,1999-025HQ,2026-05-29T05:13:13.232928,14.34946177,.0014888,98.8460,240.5873,180.1065,209.4656,0,U,29918,999,195,.15696E-2,.4427E-4,0
FENGYUN 1C DEB,1999-025HR,2026-05-28T21:43:13.670112,13.85209320,.013657,98.5057,292.6523,245.6954,243.2733,0,U,29919,999,97849,.1936E-3,.197E-5,0
FENGYUN 1C DEB,1999-025HS,2026-05-29T00:31:57.292032,14.04184673,.0124732,98.3794,355.7574,165.9286,194.5410,0,U,29920,999,98635,.91964E-3,.1525E-4,0
FENGYUN 1C DEB,1999-025HT,2026-05-29T00:23:11.668128,14.06854389,.0044453,98.7849,155.3756,320.2945,101.1488,0,U,29921,999,99228,.38528E-3,.604E-5,0
FENGYUN 1C DEB,1999-025HU,2026-05-29T03:47:47.044032,13.98670909,.0091719,99.1079,210.7353,266.4639,92.6031,0,U,29922,999,98781,.28064E-3,.373E-5,0
FENGYUN 1C DEB,1999-025HV,2026-05-28T23:56:00.778272,14.14212423,.0018655,98.6843,157.6489,57.7973,329.8390,0,U,29923,999,99639,.48294E-3,.88E-5,0
FENGYUN 1C DEB,1999-025HW,2026-05-28T12:02:46.072032,14.08937299,.002758,98.7263,161.2717,144.6582,8.8518,0,U,29924,999,99556,.13212E-3,.187E-5,0
FENGYUN 1C DEB,1999-025HY,2026-05-28T21:59:05.276256,14.33772036,.0248392,98.2976,136.0600,160.8152,230.1896,0,U,29926,999,975,.18709E-3,.686E-5,0
FENGYUN 1C DEB,1999-025HZ,2026-05-29T01:50:42.603072,14.81021091,.0016469,99.0684,199.0557,58.1134,332.0709,0,U,29927,999,1118,.35939E-2,.27962E-3,0
FENGYUN 1C DEB,1999-025JA,2026-05-29T01:28:57.112896,13.88347805,.0142385,99.5647,182.7035,18.3838,9.9884,0,U,29928,999,97813,.4335E-3,.516E-5,0
FENGYUN 1C DEB,1999-025JB,2026-05-29T05:10:03.760320,14.02137496,.0133391,98.6296,64.4740,67.8092,87.0238,0,U,29929,999,98302,.17851E-2,.2911E-4,0
FENGYUN 1C DEB,1999-025JC,2026-05-29T03:59:56.692032,14.21022163,.0162397,99.0257,40.2331,295.0990,219.4916,0,U,29930,999,267,.1917E-3,.426E-5,0
FENGYUN 1C DEB,1999-025JD,2026-05-29T00:51:26.860320,14.03988231,.003124,98.8355,184.9412,348.0360,78.2502,0,U,29931,999,99160,.31809E-3,.462E-5,0
FENGYUN 1C DEB,1999-025JE,2026-05-28T11:56:59.023968,14.16971855,.0036307,98.6283,159.2886,312.2051,201.2922,0,U,29932,999,99945,.26492E-3,.493E-5,0
FENGYUN 1C DEB,1999-025JF,2026-05-29T01:07:36.943104,14.72393305,.000808,98.7500,269.0404,168.3858,246.4749,0,U,29933,999,961,.36841E-2,.23365E-3,0
FENGYUN 1C DEB,1999-025JG,2026-05-29T02:45:04.071744,14.65270196,.0100844,98.8797,214.3616,97.4538,263.8134,0,U,29934,999,2219,.89395E-3,.5137E-4,0
FENGYUN 1C DEB,1999-025JH,2026-05-29T02:35:42.520992,14.14315101,.0151826,98.4335,207.3110,95.0501,296.5484,0,U,29935,999,99908,.10513E-3,.185E-5,0
FENGYUN 1C DEB,1999-025JJ,2026-05-28T20:43:10.295904,14.35482003,.0114551,98.6705,267.9073,53.4240,307.7421,0,U,29936,999,1329,.12367E-3,.336E-5,0
FENGYUN 1C DEB,1999-025JK,2026-05-28T23:34:26.069088,14.04395006,.0030863,98.7879,169.7630,271.4772,149.5245,0,U,29937,999,99283,.90207E-4,.101E-5,0
FENGYUN 1C DEB,1999-025JL,2026-05-28T23:32:53.450016,14.07550055,.0033112,98.8145,139.8521,197.0243,227.0656,0,U,29938,999,99409,.22572E-3,.339E-5,0
FENGYUN 1C DEB,1999-025JM,2026-05-29T00:08:06.589248,14.12123514,.0066735,98.7141,148.9169,24.5299,37.5852,0,U,29939,999,99821,.72095E-4,.92E-6,0
FENGYUN 1C DEB,1999-025JN,2026-05-28T23:53:21.810912,14.19240525,.0072899,98.6163,159.1307,338.8177,50.1522,0,U,29940,999,99860,.57308E-3,.119E-4,0
FENGYUN 1C DEB,1999-025JQ,2026-05-29T02:52:52.219776,14.30993686,.0050578,98.6166,218.6455,143.8426,216.6194,0,U,29942,999,261,.65222E-3,.1696E-4,0
FENGYUN 1C DEB,1999-025JR,2026-05-29T00:08:47.292288,14.09704803,.0036691,98.7237,156.6761,113.9487,271.9663,0,U,29943,999,99663,.51625E-4,.49E-6,0
FENGYUN 1C DEB,1999-025JS,2026-05-28T19:37:58.478880,14.91127055,.0159224,99.0214,111.0684,58.9890,302.6853,0,U,29944,999,2941,.12454E-2,.15704E-3,0
FENGYUN 1C DEB,1999-025JT,2026-05-29T00:34:10.168320,14.05637850,.0029785,98.7746,172.5421,250.1802,138.7956,0,U,29945,999,99328,.27444E-4,.2E-7,0
FENGYUN 1C DEB,1999-025JU,2026-05-28T12:02:25.761984,14.08400089,.0079348,98.7902,141.4252,232.0151,252.1475,0,U,29946,999,99394,.26848E-3,.43E-5,0
FENGYUN 1C DEB,1999-025JV,2026-05-29T00:57:46.245312,14.03173563,.0039942,98.8145,179.5819,15.4984,47.1999,0,U,29947,999,99096,.18045E-3,.24E-5,0
FENGYUN 1C DEB,1999-025JW,2026-05-28T21:51:05.356224,14.06274682,.0085399,98.8393,136.0489,124.4168,297.9060,0,U,29948,999,99326,.26028E-3,.401E-5,0
FENGYUN 1C DEB,1999-025JX,2026-05-28T23:48:35.591040,14.06855389,.0023901,98.7518,164.4081,190.6504,240.6956,0,U,29949,999,99459,.14091E-3,.193E-5,0
FENGYUN 1C DEB,1999-025JY,2026-05-29T00:44:07.790208,14.10407860,.0034153,98.7186,180.2758,127.7788,298.3143,0,U,29950,999,99649,.15874E-3,.241E-5,0
FENGYUN 1C DEB,1999-025KB,2026-05-28T21:24:42.198048,13.90998532,.010632,98.9524,134.7019,169.8629,220.3838,0,U,29953,999,98186,.27974E-3,.325E-5,0
FENGYUN 1C DEB,1999-025KC,2026-05-29T04:08:16.090080,14.34984324,.0074953,100.1315,221.1143,157.3736,203.0777,0,U,29954,999,585,.10243E-2,.2954E-4,0
FENGYUN 1C DEB,1999-025KD,2026-05-29T04:58:20.305344,14.39709659,.0009174,99.2672,248.2553,129.7035,260.1301,0,U,29955,999,467,.16492E-2,.5119E-4,0
FENGYUN 1C DEB,1999-025KE,2026-05-29T01:12:55.669248,14.06210393,.005227,98.7704,177.9007,266.2318,122.6044,0,U,29956,999,99401,-.44604E-4,-.117E-5,0
FENGYUN 1C DEB,1999-025KF,2026-05-28T21:18:19.954080,14.57097857,.0032077,98.9211,291.8339,33.7747,92.2736,0,U,29957,999,99921,.42252E-2,.19168E-3,0
FENGYUN 1C DEB,1999-025KG,2026-05-28T23:34:37.277760,14.14629192,.0053965,98.6592,163.4327,212.8608,146.9206,0,U,29958,999,99815,.163E-3,.275E-5,0
FENGYUN 1C DEB,1999-025KH,2026-05-29T01:49:23.439072,14.06113842,.0041571,98.7861,179.9890,215.9447,168.2622,0,U,29959,999,99292,.23772E-3,.351E-5,0
FENGYUN 1C DEB,1999-025KJ,2026-05-28T16:47:55.208256,14.16696635,.0091643,98.6299,134.1371,165.5932,9.9961,0,U,29960,999,99818,.34162E-3,.669E-5,0
FENGYUN 1C DEB,1999-025KK,2026-05-29T04:15:18.205056,14.26358233,.0074486,98.9319,45.0423,179.4304,180.6973,0,U,29961,999,696,.13844E-3,.296E-5,0
FENGYUN 1C DEB,1999-025KL,2026-05-29T00:08:23.856288,14.07268450,.0111439,98.7649,157.2268,110.2767,306.3698,0,U,29962,999,99350,.89149E-4,.117E-5,0
FENGYUN 1C DEB,1999-025KM,2026-05-29T03:43:25.690080,14.29962580,.0050248,98.9845,43.5211,173.8676,344.6476,0,U,29963,999,532,.5557E-3,.1405E-4,0
FENGYUN 1C DEB,1999-025KN,2026-05-28T23:35:31.327008,14.03220242,.0131353,98.3656,343.1692,155.3752,205.3764,0,U,29964,999,98662,.96214E-3,.158E-4,0
FENGYUN 1C DEB,1999-025KP,2026-05-28T23:04:50.924064,13.95868514,.0144462,98.9710,144.2330,328.8190,49.7482,0,U,29965,999,98609,.11959E-3,.134E-5,0
FENGYUN 1C DEB,1999-025KQ,2026-05-29T04:18:17.598240,14.26048362,.0038391,99.4762,14.8310,228.2806,131.5085,0,U,29966,999,429,.30756E-3,.689E-5,0
FENGYUN 1C DEB,1999-025KR,2026-05-29T05:04:45.148224,14.24708352,.0077048,98.8561,232.1692,169.0076,217.6071,0,U,29967,999,99606,.17221E-2,.4091E-4,0
FENGYUN 1C DEB,1999-025KS,2026-05-28T21:31:41.611296,14.07370135,.008881,98.8170,139.5203,243.5803,175.6217,0,U,29968,999,99400,.16666E-3,.247E-5,0
FENGYUN 1C DEB,1999-025KT,2026-05-29T04:17:12.424992,14.34801063,.004062,98.7644,240.7852,272.8385,115.4748,0,U,29969,999,43,.16277E-2,.4617E-4,0
FENGYUN 1C DEB,1999-025KU,2026-05-28T19:04:51.199392,14.44573838,.0091649,98.8210,88.1755,49.4138,4.3863,0,U,29970,999,1532,.57294E-3,.2036E-4,0
FENGYUN 1C DEB,1999-025KV,2026-05-29T01:58:02.697888,14.18729302,.0023332,98.6592,190.1012,50.7996,338.8069,0,U,29971,999,99712,.73006E-3,.1477E-4,0
FENGYUN 1C DEB,1999-025KW,2026-05-29T01:11:43.368000,14.68458529,.0061631,98.9071,180.8555,212.5538,177.0560,0,U,29972,999,1938,.98126E-3,.5791E-4,0
FENGYUN 1C DEB,1999-025KX,2026-05-28T23:45:45.781344,14.06931738,.0059743,98.8452,150.7934,41.3422,344.2315,0,U,29973,999,99070,.58441E-3,.947E-5,0
FENGYUN 1C DEB,1999-025KY,2026-05-29T05:13:03.085248,14.15568313,.0044677,98.8856,237.8035,326.0588,61.6280,0,U,29974,999,99294,.87763E-3,.1689E-4,0
FENGYUN 1C DEB,1999-025KZ,2026-05-29T03:00:46.171296,13.98098380,.0112353,99.3122,197.8882,276.9381,106.7132,0,U,29975,999,98776,.20026E-3,.253E-5,0
FENGYUN 1C DEB,1999-025LA,2026-05-29T05:23:25.330272,13.98303773,.0268657,98.9251,147.1664,136.2478,288.3780,0,U,29976,999,98677,.44982E-3,.833E-5,0
FENGYUN 1C DEB,1999-025LB,2026-05-25T12:40:22.789920,14.05653763,.01275669,98.3863,0.5389,150.6980,239.8001,0,U,29977,999,98661,.86606438E-3,.148E-4,0
FENGYUN 1C DEB,1999-025LC,2026-05-29T03:05:02.705856,13.95960668,.0075138,99.0327,201.6087,313.5232,71.3249,0,U,29978,999,98652,.66362E-4,.49E-6,0
FENGYUN 1C DEB,1999-025LD,2026-05-29T00:29:33.106848,14.26335353,.0107353,98.3546,169.7373,32.3360,357.3069,0,U,29979,999,458,.44977E-3,.1107E-4,0
FENGYUN 1C DEB,1999-025LE,2026-05-28T23:39:03.533184,14.06422471,.0088571,98.5710,314.1584,134.3866,346.5115,0,U,29980,999,99343,.33411E-3,.532E-5,0
FENGYUN 1C DEB,1999-025LG,2026-05-29T00:44:34.186272,14.68115123,.0120588,99.3974,359.9205,137.9775,19.5693,0,U,29982,999,2737,.69754E-3,.4408E-4,0
FENGYUN 1C DEB,1999-025LK,2026-05-29T00:08:00.593952,14.10357053,.0029771,98.7007,163.7882,96.4055,293.2380,0,U,29985,999,99706,.16566E-4,-.13E-6,0
FENGYUN 1C DEB,1999-025LL,2026-05-29T04:07:06.790368,14.30483759,.0022755,99.3872,234.8885,229.8788,160.0196,0,U,29986,999,99900,.1746E-2,.4512E-4,0
FENGYUN 1C DEB,1999-025LM,2026-05-29T05:29:32.831808,14.15919611,.0080236,98.8933,45.8004,113.7902,15.4687,0,U,29987,999,98742,.21432E-2,.4313E-4,0
FENGYUN 1C DEB,1999-025LN,2026-05-28T20:27:56.011104,14.53219667,.0114815,98.7000,263.6677,229.5093,247.9184,0,U,29988,999,489,.20095E-2,.9044E-4,0
FENGYUN 1C DEB,1999-025LP,2026-05-28T21:03:35.326944,14.15950218,.0124628,98.6868,128.3949,77.3732,345.2545,0,U,29989,999,99976,.17951E-3,.339E-5,0
FENGYUN 1C DEB,1999-025LS,2026-05-28T23:22:07.959936,14.11678122,.0089608,98.7380,144.7299,53.8373,332.1334,0,U,29992,999,99747,.10595E-3,.158E-5,0
FENGYUN 1C DEB,1999-025LT,2026-05-29T00:46:51.068064,14.08201147,.0038879,98.7679,186.2779,200.4679,159.4934,0,U,29993,999,99524,.17376E-3,.256E-5,0
FENGYUN 1C DEB,1999-025LU,2026-05-28T13:59:15.876096,14.02747967,.013155,98.8060,180.5937,108.2639,20.8683,0,U,29994,999,99065,-.33106E-4,-.96E-6,0
FENGYUN 1C DEB,1999-025LW,2026-05-29T01:53:49.042176,14.10516210,.0127918,99.2914,197.0556,341.9230,47.1138,0,U,29996,999,98495,.14725E-2,.2783E-4,0
FENGYUN 1C DEB,1999-025LX,2026-05-29T00:03:27.621792,14.01219685,.0079245,98.8829,160.0059,221.5364,167.4618,0,U,29997,999,98732,.36181E-3,.516E-5,0
FENGYUN 1C DEB,1999-025LY,2026-05-29T04:29:09.087072,14.29285907,.000641,99.2892,225.5595,178.5440,181.5759,0,U,29998,999,266,.76167E-3,.1889E-4,0
FENGYUN 1C DEB,1999-025LZ,2026-05-29T05:00:39.257280,14.20492625,.0188126,98.5925,133.7106,2.3891,61.6135,0,U,29999,999,100,.51291E-3,.1271E-4,0
FENGYUN 1C DEB,1999-025MA,2026-05-29T05:14:31.353216,14.41244381,.0032815,98.9526,236.8615,319.1935,95.3576,0,U,30001,999,99842,.25245E-2,.8168E-4,0
FENGYUN 1C DEB,1999-025MC,2026-05-28T21:16:04.503072,13.85775232,.0143718,99.5942,132.5369,37.7380,18.9998,0,U,30003,999,97803,.3116E-3,.341E-5,0
FENGYUN 1C DEB,1999-025MD,2026-05-28T12:13:54.960096,14.17557103,.003703,99.2271,340.9341,231.0350,183.9824,0,U,30004,999,99669,.64526E-3,.1271E-4,0
FENGYUN 1C DEB,1999-025ME,2026-05-28T19:56:00.295008,13.52681599,.034734,99.3190,105.9254,30.9477,331.1633,0,U,30005,999,95205,.15943E-2,.1508E-4,0
FENGYUN 1C DEB,1999-025MG,2026-05-28T13:07:16.868928,14.26708104,.0060729,99.1744,62.7553,257.0860,281.2966,0,U,30007,999,99733,.1383E-2,.3364E-4,0
FENGYUN 1C DEB,1999-025MH,2026-05-28T21:27:57.682368,14.70576650,.0038625,99.3774,134.5781,45.6587,16.9158,0,U,30008,999,1514,.19765E-2,.12103E-3,0
FENGYUN 1C DEB,1999-025MJ,2026-05-29T03:52:13.735776,14.05352015,.0064147,98.9979,207.8938,224.7336,134.8648,0,U,30009,999,98834,.11656E-2,.1879E-4,0
FENGYUN 1C DEB,1999-025MK,2026-05-29T01:33:08.813376,14.25085426,.0074162,99.0644,351.7811,89.0719,72.9720,0,U,30010,999,642,.10926E-3,.217E-5,0
FENGYUN 1C DEB,1999-025MM,2026-05-28T16:05:52.056096,13.85873485,.0136897,99.4361,208.3464,62.0209,60.4656,0,U,30012,999,97860,.20343E-3,.206E-5,0
FENGYUN 1C DEB,1999-025MN,2026-05-29T00:40:46.327008,13.87932183,.0126819,99.5630,177.6490,319.2233,69.1358,0,U,30013,999,98002,.21927E-3,.23E-5,0
FENGYUN 1C DEB,1999-025MQ,2026-05-29T01:00:09.135360,14.31355212,.0037532,99.2231,167.2113,4.6752,19.3353,0,U,30015,999,560,.61107E-3,.1582E-4,0
FENGYUN 1C DEB,1999-025MR,2026-05-29T01:21:21.612096,14.83067590,.0041144,98.8896,184.2842,228.6608,161.0459,0,U,30016,999,1931,.1799E-2,.14823E-3,0
FENGYUN 1C DEB,1999-025MS,2026-05-28T09:33:14.472288,14.61582223,.021654,98.7273,207.5036,22.2148,338.8261,0,U,30017,999,2878,.15292E-3,.994E-5,0
FENGYUN 1C DEB,1999-025MT,2026-05-29T05:01:08.711904,14.74840784,.0113643,98.7495,250.0807,30.4877,28.4774,0,U,30018,999,2904,.57227E-3,.4193E-4,0
FENGYUN 1C DEB,1999-025MV,2026-05-28T23:40:27.664320,14.04766909,.0181702,98.8471,153.6910,322.6889,90.2139,0,U,30020,999,99006,.36255E-3,.629E-5,0
FENGYUN 1C DEB,1999-025MW,2026-05-29T04:57:05.304096,14.04956276,.007287,98.8466,141.4987,177.1956,244.4962,0,U,30021,999,99283,.28911E-3,.433E-5,0
FENGYUN 1C DEB,1999-025MX,2026-05-29T01:36:36.688320,14.23185893,.0067962,99.0559,7.1467,148.8796,5.4259,0,U,30022,999,570,.68159E-4,.111E-5,0
FENGYUN 1C DEB,1999-025MY,2026-05-29T01:19:16.554144,14.12123173,.0045862,99.2872,353.6386,317.2671,197.3130,0,U,30023,999,99557,.34112E-3,.584E-5,0
FENGYUN 1C DEB,1999-025ND,2026-05-28T22:55:46.394976,14.56294486,.0174741,98.1546,142.4036,69.6972,314.0012,0,U,30028,999,2155,.61215E-3,.3285E-4,0
FENGYUN 1C DEB,1999-025NL,2026-05-29T00:47:36.327840,14.37062925,.0113669,99.2772,81.7630,294.8062,123.3408,0,U,30035,999,1527,.61597E-4,.142E-5,0
FENGYUN 1C DEB,1999-025NM,2026-05-29T00:29:39.158304,14.46843268,.0189744,98.2329,176.7243,57.9992,333.3682,0,U,30036,999,1592,.57051E-3,.2541E-4,0
FENGYUN 1C DEB,1999-025NN,2026-05-28T21:57:48.992832,14.34347446,.0171569,98.4033,124.9144,277.2195,136.5400,0,U,30037,999,1184,.13007E-3,.382E-5,0
FENGYUN 1C DEB,1999-025NP,2026-05-28T21:59:07.304928,14.39809052,.0254433,98.3822,138.0103,320.4421,94.5008,0,U,30038,999,1297,.29432E-3,.1295E-4,0
FENGYUN 1C DEB,1999-025NR,2026-05-29T00:11:36.644064,14.38666752,.0033191,98.2228,163.3800,165.1209,249.2238,0,U,30040,999,318,.15666E-2,.4795E-4,0
FENGYUN 1C DEB,1999-025NS,2026-05-29T04:21:25.081056,14.13474116,.0035795,99.4780,270.3613,112.3744,7.4846,0,U,30041,999,99652,.41277E-3,.732E-5,0
FENGYUN 1C DEB,1999-025NU,2026-05-28T19:40:20.191296,14.24401839,.027965,98.6268,248.8828,4.8453,355.5332,0,U,30043,999,99723,.39734E-3,.1329E-4,0
FENGYUN 1C DEB,1999-025NV,2026-05-29T00:51:24.104160,14.53683958,.0078391,98.2134,70.7246,14.3273,346.0121,0,U,30044,999,466,.29073E-2,.12651E-3,0
FENGYUN 1C DEB,1999-025NW,2026-05-29T01:44:42.302976,14.23057702,.009062,99.1671,196.4180,357.0675,32.3416,0,U,30045,999,99067,.19622E-2,.4569E-4,0
FENGYUN 1C DEB,1999-025NY,2026-05-28T23:57:37.636992,13.94683574,.0124615,99.9362,323.5096,238.0055,245.9351,0,U,30047,999,98247,.73357E-3,.996E-5,0
FENGYUN 1C DEB,1999-025NZ,2026-05-29T02:37:16.200192,13.79991988,.0187302,98.6480,5.8975,152.5964,359.5167,0,U,30048,999,97434,.24714E-3,.255E-5,0
FENGYUN 1C DEB,1999-025PB,2026-05-28T13:11:49.683840,13.85475018,.0167618,96.8304,68.6045,274.1715,268.9038,0,U,30050,999,97511,.71928E-3,.887E-5,0
FENGYUN 1C DEB,1999-025PD,2026-05-29T01:31:13.592928,13.73168055,.028996,99.2802,174.9678,153.6277,224.6325,0,U,30052,999,96851,.53998E-3,.635E-5,0
FENGYUN 1C DEB,1999-025PE,2026-05-28T22:58:10.309728,13.95301568,.0325474,98.5935,315.8227,233.6757,292.5331,0,U,30053,999,97317,.19805E-2,.4134E-4,0
FENGYUN 1C DEB,1999-025PF,2026-05-29T00:26:57.458976,13.70050776,.0274255,99.3478,181.8866,290.1405,96.5139,0,U,30054,999,96639,.39559E-3,.408E-5,0
FENGYUN 1C DEB,1999-025PH,2026-05-28T22:07:59.999808,13.74807304,.0299445,98.3360,318.5421,118.6410,244.5206,0,U,30056,999,96272,.2309E-2,.3011E-4,0
FENGYUN 1C DEB,1999-025PJ,2026-05-29T02:09:56.037024,13.57502764,.029198,98.8662,206.7798,74.2161,318.5433,0,U,30057,999,95506,.89352E-3,.809E-5,0
FENGYUN 1C DEB,1999-025PK,2026-05-28T23:55:53.029920,13.48467336,.0317328,99.6493,152.8564,96.9655,291.2732,0,U,30058,999,95102,.6373E-3,.499E-5,0
FENGYUN 1C DEB,1999-025PL,2026-05-28T20:56:04.692192,13.45588755,.0325808,98.8366,129.4333,238.4869,148.4828,0,U,30059,999,95045,.31681E-3,.22E-5,0
FENGYUN 1C DEB,1999-025PM,2026-05-29T02:37:27.945408,13.44224712,.0346922,99.3079,8.6828,15.0333,134.2139,0,U,30060,999,94491,.15648E-2,.1264E-4,0
FENGYUN 1C DEB,1999-025PN,2026-05-28T07:58:24.684960,13.47444307,.0366963,101.8894,294.1215,231.9052,196.4931,0,U,30061,999,94342,.35208E-2,.3188E-4,0
FENGYUN 1C DEB,1999-025PP,2026-05-29T01:00:56.587968,14.07337484,.0047344,98.7760,158.4644,297.3019,79.0817,0,U,30062,999,99261,.34999E-3,.551E-5,0
FENGYUN 1C DEB,1999-025PQ,2026-05-28T21:33:34.737408,14.15670675,.0032601,98.5417,125.6098,17.1300,12.0389,0,U,30063,999,31,.83198E-4,.122E-5,0
FENGYUN 1C DEB,1999-025PR,2026-05-29T00:38:31.379712,14.14389025,.0065396,98.6555,160.0079,354.6423,28.1251,0,U,30064,999,99870,.16973E-3,.289E-5,0
FENGYUN 1C DEB,1999-025PS,2026-05-28T20:50:16.283328,13.86983795,.0129904,98.7069,115.0948,295.5311,63.2462,0,U,30065,999,97988,.14171E-3,.136E-5,0
FENGYUN 1C DEB,1999-025PT,2026-05-28T13:56:16.361952,14.19226210,.0118336,98.6461,139.9357,140.3612,339.3930,0,U,30066,999,202,.13577E-3,.263E-5,0
FENGYUN 1C DEB,1999-025PU,2026-05-29T04:56:17.308896,14.44167392,.0149131,98.7492,45.2330,236.4423,287.2566,0,U,30067,999,1612,.22385E-3,.824E-5,0
FENGYUN 1C DEB,1999-025PV,2026-05-29T05:11:30.604416,14.12167232,.0188947,98.7505,138.0361,232.2149,126.1782,0,U,30068,999,99707,.10814E-3,.191E-5,0
FENGYUN 1C DEB,1999-025PW,2026-05-28T21:11:42.335232,14.05372588,.0047915,98.8190,131.0284,305.0398,113.1777,0,U,30069,999,99194,.34578E-3,.523E-5,0
FENGYUN 1C DEB,1999-025PX,2026-05-29T03:09:50.726304,14.11286650,.0325213,98.2649,200.9119,196.6394,189.1527,0,U,30070,999,98239,.16587E-2,.489E-4,0
FENGYUN 1C DEB,1999-025PY,2026-05-29T00:01:45.386400,14.55511842,.0034998,98.6599,258.9211,317.6264,103.0947,0,U,30071,999,655,.22451E-2,.9817E-4,0
FENGYUN 1C DEB,1999-025PZ,2026-05-28T23:55:21.872352,14.41016449,.0058094,99.0848,312.1479,140.9940,219.5458,0,U,30072,999,99577,.32662E-2,.10681E-3,0
FENGYUN 1C DEB,1999-025QA,2026-05-28T22:56:07.884384,14.19716243,.0052598,99.4221,137.5239,166.6675,249.7692,0,U,30073,999,99297,.1044E-2,.219E-4,0
FENGYUN 1C DEB,1999-025QB,2026-05-27T03:32:00.283200,14.13696095,.00951743,99.1155,221.5787,47.5272,313.3895,0,U,30074,999,98998,.109822E-2,.2121E-4,0
FENGYUN 1C DEB,1999-025QC,2026-05-29T03:54:10.448352,13.92592701,.0091833,99.3337,205.9779,85.7521,296.0663,0,U,30075,999,98395,.21796E-3,.246E-5,0
FENGYUN 1C DEB,1999-025QD,2026-05-28T22:44:23.586144,13.76408019,.0175266,99.2531,135.9573,13.5013,40.4685,0,U,30076,999,97194,.29242E-3,.277E-5,0
FENGYUN 1C DEB,1999-025QE,2026-05-29T00:09:55.289088,14.07102682,.0021995,98.7476,164.3827,150.7506,238.5728,0,U,30077,999,99465,-.61898E-4,-.146E-5,0
FENGYUN 1C DEB,1999-025QF,2026-05-29T02:46:27.687072,14.24332560,.0051798,98.8228,229.5825,155.7234,250.2406,0,U,30078,999,99495,.21668E-2,.5035E-4,0
FENGYUN 1C DEB,1999-025QG,2026-05-29T02:41:09.481056,14.00888512,.00868,98.9983,207.4689,195.1208,194.7496,0,U,30079,999,98881,.28684E-3,.399E-5,0
FENGYUN 1C DEB,1999-025QH,2026-05-28T21:46:18.469344,14.10967670,.0131609,98.7167,129.3918,306.1977,120.2610,0,U,30080,999,99595,.19098E-3,.328E-5,0
FENGYUN 1C DEB,1999-025QJ,2026-05-29T00:07:40.982016,13.98447957,.007458,98.9304,145.8297,235.8482,190.7920,0,U,30081,999,98692,.5079E-3,.701E-5,0
FENGYUN 1C DEB,1999-025QK,2026-05-28T20:57:03.388032,15.27160397,.0052198,98.8290,110.1277,326.2952,33.4967,0,U,30082,999,3834,.18432E-2,.51286E-3,0
